IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,50430,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:04.537-08:00,2026-01-04T08:14:04.585-08:00
6,42.3.40.128,443,253.0.0.2,42514,10422,Instagram,com.instagram.android,TLS,Closed,,88,0,2,0,2026-01-04T08:14:04.557-08:00,2026-01-04T08:15:04.527-08:00
6,10.215.173.1,40870,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:14:04.847-08:00,2026-01-04T08:14:04.908-08:00
6,10.215.173.1,40880,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:14:05.311-08:00,2026-01-04T08:14:05.389-08:00
6,10.215.173.1,40894,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:14:05.441-08:00,2026-01-04T08:14:05.503-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55186,2a03:2880:f36c:90:face:b00c:0:8e,443,10422,Instagram,com.instagram.android,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:14:05.660-08:00,2026-01-04T08:14:05.660-08:00
6,42.3.40.128,443,253.0.0.2,55186,10422,Instagram,com.instagram.android,TLS,Closed,,135,0,3,0,2026-01-04T08:14:05.680-08:00,2026-01-04T08:15:05.796-08:00
6,10.215.173.1,53122,57.144.216.144,443,10422,Instagram,com.instagram.android,HTTPS,Closed,edge-mqtt.facebook.com,2270,1795,7,5,2026-01-04T08:14:05.736-08:00,2026-01-04T08:14:05.793-08:00
6,10.215.173.1,50434,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:05.888-08:00,2026-01-04T08:14:05.957-08:00
6,10.215.173.1,40902,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1759,7,6,2026-01-04T08:14:05.907-08:00,2026-01-04T08:14:05.964-08:00
6,10.215.173.1,40912,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:14:05.995-08:00,2026-01-04T08:14:06.043-08:00
6,10.215.173.1,50440,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:07.090-08:00,2026-01-04T08:14:07.151-08:00
6,10.215.173.1,54582,209.52.156.97,443,10422,Instagram,com.instagram.android,HTTPS,Closed,instagram.fcxh3-1.fna.fbcdn.net,470,1679,6,5,2026-01-04T08:14:07.260-08:00,2026-01-04T08:14:07.293-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55202,2a03:2880:f36c:90:face:b00c:0:8e,443,10422,Instagram,com.instagram.android,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:14:07.801-08:00,2026-01-04T08:14:07.801-08:00
6,42.3.40.128,443,253.0.0.2,55202,10422,Instagram,com.instagram.android,TLS,Closed,,135,0,3,0,2026-01-04T08:14:07.837-08:00,2026-01-04T08:15:07.851-08:00
6,10.215.173.1,53138,57.144.216.144,443,10422,Instagram,com.instagram.android,HTTPS,Closed,edge-mqtt.facebook.com,2269,1875,7,7,2026-01-04T08:14:07.877-08:00,2026-01-04T08:14:07.945-08:00
6,10.215.173.1,54592,209.52.156.97,443,10422,Instagram,com.instagram.android,HTTPS,Closed,instagram.fcxh3-1.fna.fbcdn.net,470,1679,6,5,2026-01-04T08:14:08.448-08:00,2026-01-04T08:14:08.505-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,51946,2a03:2880:f357:90:face:b00c:0:8e,443,10422,Instagram,com.instagram.android,TLS,Closed,edge-mqtt-fallback.facebook.com,80,0,1,0,2026-01-04T08:14:11.962-08:00,2026-01-04T08:14:11.962-08:00
6,10.215.173.1,33948,57.144.174.144,443,10422,Instagram,com.instagram.android,HTTPS,Closed,edge-mqtt-fallback.facebook.com,2278,1804,7,5,2026-01-04T08:14:12.036-08:00,2026-01-04T08:14:12.236-08:00
6,42.3.40.128,443,253.0.0.2,51946,10422,Instagram,com.instagram.android,TLS,Closed,,135,0,3,0,2026-01-04T08:14:12.087-08:00,2026-01-04T08:15:12.241-08:00
6,10.215.173.1,38450,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.260-08:00,2026-01-04T08:14:12.298-08:00
6,10.215.173.1,38454,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.269-08:00,2026-01-04T08:14:12.387-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48026,2a03:2880:f36c:90:face:b00c:0:8e,443,10345,Facebook,com.facebook.katana,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:14:12.343-08:00,2026-01-04T08:14:12.343-08:00
6,10.215.173.1,58700,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:14:12.356-08:00,2026-01-04T08:14:12.445-08:00
6,42.3.40.128,443,253.0.0.2,48026,10345,Facebook,com.facebook.katana,TLS,Closed,,135,0,3,0,2026-01-04T08:14:12.401-08:00,2026-01-04T08:15:12.418-08:00
6,10.215.173.1,47268,57.144.216.144,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,edge-mqtt.facebook.com,1687,1835,7,6,2026-01-04T08:14:12.417-08:00,2026-01-04T08:14:12.549-08:00
17,10.215.173.1,56820,10.215.173.2,53,10345,Facebook,com.facebook.katana,DNS,Closed,graph.facebook.com,64,116,1,1,2026-01-04T08:14:12.433-08:00,2026-01-04T08:14:12.482-08:00
17,10.215.173.1,18567,10.215.173.2,53,10345,Facebook,com.facebook.katana,DNS,Closed,graph.facebook.com,64,104,1,1,2026-01-04T08:14:12.440-08:00,2026-01-04T08:14:12.482-08:00
17,10.215.173.1,30449,10.215.173.2,53,10394,Messenger,com.facebook.orca,DNS,Closed,chat-e2ee-mini.facebook.com,73,135,1,1,2026-01-04T08:14:12.458-08:00,2026-01-04T08:14:12.490-08:00
6,10.215.173.1,38464,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.464-08:00,2026-01-04T08:14:12.584-08:00
17,10.215.173.1,27077,10.215.173.2,53,10394,Messenger,com.facebook.orca,DNS,Closed,chat-e2ee-mini.facebook.com,73,123,1,1,2026-01-04T08:14:12.468-08:00,2026-01-04T08:14:12.493-08:00
6,10.215.173.1,38478,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.470-08:00,2026-01-04T08:14:12.599-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,53302,2a03:2880:f36c:8d:face:b00c:0:2,443,10394,Messenger,com.facebook.orca,HTTPS,Closed,web.facebook.com,2952,5359,9,9,2026-01-04T08:14:12.471-08:00,2026-01-04T08:14:23.905-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,58462,2a03:2880:f36c:8:face:b00c:0:38d9,5222,10394,Messenger,com.facebook.orca,TCP,Closed,,3082,957,14,11,2026-01-04T08:14:12.474-08:00,2026-01-04T08:14:23.909-08:00
17,10.215.173.1,9675,10.215.173.2,53,10394,Messenger,com.facebook.orca,DNS,Closed,web.facebook.com,62,114,1,1,2026-01-04T08:14:12.477-08:00,2026-01-04T08:14:12.530-08:00
17,10.215.173.1,30827,10.215.173.2,53,10394,Messenger,com.facebook.orca,DNS,Closed,web.facebook.com,62,102,1,1,2026-01-04T08:14:12.478-08:00,2026-01-04T08:14:12.507-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,53304,2a03:2880:f36c:8d:face:b00c:0:2,443,10345,Facebook,com.facebook.katana,TLS,Closed,graph.facebook.com,80,0,1,0,2026-01-04T08:14:12.515-08:00,2026-01-04T08:14:12.515-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,58476,2a03:2880:f36c:8:face:b00c:0:38d9,5222,10345,Facebook,com.facebook.katana,TCP,Closed,chat-e2ee-mini.facebook.com,80,0,1,0,2026-01-04T08:14:12.527-08:00,2026-01-04T08:14:12.527-08:00
6,10.215.173.1,38492,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.553-08:00,2026-01-04T08:14:12.642-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48034,2a03:2880:f36c:90:face:b00c:0:8e,443,10345,Facebook,com.facebook.katana,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:14:12.560-08:00,2026-01-04T08:14:12.560-08:00
6,10.215.173.1,38504,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.561-08:00,2026-01-04T08:14:12.670-08:00
6,42.3.40.128,443,253.0.0.2,53304,10345,Facebook,com.facebook.katana,TLS,Closed,,135,0,3,0,2026-01-04T08:14:12.568-08:00,2026-01-04T08:15:12.600-08:00
6,10.215.173.1,38520,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.589-08:00,2026-01-04T08:14:12.665-08:00
6,42.3.40.128,5222,253.0.0.2,58476,10345,Facebook,com.facebook.katana,TCP,Closed,,88,0,2,0,2026-01-04T08:14:12.594-08:00,2026-01-04T08:15:14.635-08:00
6,10.215.173.1,58708,57.144.216.196,443,10422,Instagram,com.instagram.android,TLS,Closed,test-gateway.instagram.com,397,168,4,4,2026-01-04T08:14:12.609-08:00,2026-01-04T08:14:12.683-08:00
6,42.3.40.128,443,253.0.0.2,48034,10345,Facebook,com.facebook.katana,TLS,Closed,,135,0,3,0,2026-01-04T08:14:12.620-08:00,2026-01-04T08:15:12.640-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48036,2a03:2880:f36c:90:face:b00c:0:8e,443,10422,Instagram,com.instagram.android,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:14:12.625-08:00,2026-01-04T08:14:12.625-08:00
6,10.215.173.1,47278,57.144.216.144,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,edge-mqtt.facebook.com,1688,1835,7,6,2026-01-04T08:14:12.629-08:00,2026-01-04T08:14:12.719-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,53316,2a03:2880:f36c:8d:face:b00c:0:2,443,10345,Facebook,com.facebook.katana,TLS,Closed,web.facebook.com,80,0,1,0,2026-01-04T08:14:12.636-08:00,2026-01-04T08:14:12.636-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44202,2a03:2880:f36c:3:face:b00c:0:4c63,443,10394,Messenger,com.facebook.orca,HTTPS,Closed,z-m-gateway.facebook.com,6831,4204,24,24,2026-01-04T08:14:12.650-08:00,2026-01-04T08:14:23.909-08:00
6,10.215.173.1,34206,57.144.216.141,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,web.facebook.com,708,1838,6,6,2026-01-04T08:14:12.662-08:00,2026-01-04T08:14:12.737-08:00
6,42.3.40.128,443,253.0.0.2,48036,10422,Instagram,com.instagram.android,TLS,Closed,,135,0,3,0,2026-01-04T08:14:12.680-08:00,2026-01-04T08:15:12.689-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,53330,2a03:2880:f36c:8d:face:b00c:0:2,443,10394,Messenger,com.facebook.orca,HTTPS,Closed,graph.facebook.com,7969,5580,15,15,2026-01-04T08:14:12.685-08:00,2026-01-04T08:14:23.907-08:00
6,42.3.40.128,443,253.0.0.2,53316,10345,Facebook,com.facebook.katana,TLS,Closed,,135,0,3,0,2026-01-04T08:14:12.694-08:00,2026-01-04T08:15:12.712-08:00
6,10.215.173.1,47286,57.144.216.144,443,10422,Instagram,com.instagram.android,HTTPS,Closed,edge-mqtt.facebook.com,2274,1835,7,6,2026-01-04T08:14:12.699-08:00,2026-01-04T08:14:12.759-08:00
6,10.215.173.1,38536,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.726-08:00,2026-01-04T08:14:12.818-08:00
6,10.215.173.1,44216,57.144.216.8,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,chat-e2ee-mini.facebook.com,2822,1221,13,12,2026-01-04T08:14:12.760-08:00,2026-01-04T08:15:14.636-08:00
6,10.215.173.1,38544,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.767-08:00,2026-01-04T08:14:12.899-08:00
6,10.215.173.1,38546,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.768-08:00,2026-01-04T08:14:12.911-08:00
6,10.215.173.1,38554,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.772-08:00,2026-01-04T08:14:12.977-08:00
6,10.215.173.1,38560,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.778-08:00,2026-01-04T08:14:12.995-08:00
6,10.215.173.1,38570,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.782-08:00,2026-01-04T08:14:13.004-08:00
6,10.215.173.1,38586,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.794-08:00,2026-01-04T08:14:13.034-08:00
6,10.215.173.1,38598,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.799-08:00,2026-01-04T08:14:13.025-08:00
6,10.215.173.1,38610,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.801-08:00,2026-01-04T08:14:13.189-08:00
6,10.215.173.1,38626,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.802-08:00,2026-01-04T08:14:13.043-08:00
6,10.215.173.1,34220,57.144.216.141,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,graph.facebook.com,710,1800,6,5,2026-01-04T08:14:12.803-08:00,2026-01-04T08:14:12.971-08:00
6,10.215.173.1,38632,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.805-08:00,2026-01-04T08:14:13.155-08:00
6,10.215.173.1,38646,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.806-08:00,2026-01-04T08:14:13.161-08:00
6,10.215.173.1,38654,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.807-08:00,2026-01-04T08:14:13.179-08:00
6,10.215.173.1,38662,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.808-08:00,2026-01-04T08:14:13.145-08:00
6,10.215.173.1,38676,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.809-08:00,2026-01-04T08:14:13.126-08:00
6,10.215.173.1,38684,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.810-08:00,2026-01-04T08:14:13.108-08:00
6,10.215.173.1,38686,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.811-08:00,2026-01-04T08:14:13.099-08:00
6,10.215.173.1,38700,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.813-08:00,2026-01-04T08:14:13.117-08:00
6,10.215.173.1,38708,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.821-08:00,2026-01-04T08:14:13.279-08:00
6,10.215.173.1,38722,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.824-08:00,2026-01-04T08:14:13.253-08:00
6,10.215.173.1,38726,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.826-08:00,2026-01-04T08:14:13.243-08:00
6,10.215.173.1,38730,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.827-08:00,2026-01-04T08:14:13.261-08:00
6,10.215.173.1,38746,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.828-08:00,2026-01-04T08:14:13.225-08:00
6,10.215.173.1,38762,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.831-08:00,2026-01-04T08:14:13.234-08:00
6,10.215.173.1,38768,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.833-08:00,2026-01-04T08:14:13.215-08:00
6,10.215.173.1,38774,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.836-08:00,2026-01-04T08:14:13.196-08:00
6,10.215.173.1,38778,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.837-08:00,2026-01-04T08:14:13.171-08:00
6,10.215.173.1,38782,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.838-08:00,2026-01-04T08:14:13.288-08:00
6,10.215.173.1,38788,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.839-08:00,2026-01-04T08:14:13.205-08:00
6,10.215.173.1,38802,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.840-08:00,2026-01-04T08:14:13.270-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,42732,2a03:2880:f357:8d:face:b00c:0:2,443,10394,Messenger,com.facebook.orca,HTTPS,Closed,graph-fallback.facebook.com,9940,4019,10,9,2026-01-04T08:14:12.873-08:00,2026-01-04T08:14:23.909-08:00
17,10.215.173.1,56897,10.215.173.2,53,10394,Messenger,com.facebook.orca,DNS,Closed,graph-fallback.facebook.com,73,134,1,1,2026-01-04T08:14:12.875-08:00,2026-01-04T08:14:12.884-08:00
17,10.215.173.1,27967,10.215.173.2,53,10394,Messenger,com.facebook.orca,DNS,Closed,graph-fallback.facebook.com,73,122,1,1,2026-01-04T08:14:12.877-08:00,2026-01-04T08:14:12.923-08:00
6,10.215.173.1,38818,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.900-08:00,2026-01-04T08:14:13.351-08:00
6,10.215.173.1,38828,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:14:12.902-08:00,2026-01-04T08:14:13.341-08:00
17,10.215.173.1,35800,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,141,1,1,2026-01-04T08:14:12.903-08:00,2026-01-04T08:14:12.959-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,49644,2a03:2880:f36c:24:face:b00c:0:6e2e,5222,10422,Instagram,com.instagram.android,TCP,Closed,,320,0,4,0,2026-01-04T08:14:12.905-08:00,2026-01-04T08:14:20.025-08:00
17,10.215.173.1,54281,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,2026-01-04T08:14:12.906-08:00,2026-01-04T08:14:12.924-08:00
6,10.215.173.1,58710,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:14:12.948-08:00,2026-01-04T08:14:13.379-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,58510,2a03:2880:f36c:c0:face:b00c:0:43fe,443,10422,Instagram,com.instagram.android,TLS,Closed,i.instagram.com,80,0,1,0,2026-01-04T08:14:13.050-08:00,2026-01-04T08:14:13.050-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,58518,2a03:2880:f36c:c0:face:b00c:0:43fe,443,10422,Instagram,com.instagram.android,TLS,Closed,i.instagram.com,80,0,1,0,2026-01-04T08:14:13.052-08:00,2026-01-04T08:14:13.052-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,41828,2a03:2880:f36c:c4:face:b00c:0:21ba,443,10422,Instagram,com.instagram.android,TLS,Closed,test-gateway.instagram.com,80,0,1,0,2026-01-04T08:14:13.097-08:00,2026-01-04T08:14:13.097-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,34678,2a03:2880:f36c:24:face:b00c:0:6e2e,443,10422,Instagram,com.instagram.android,TLS,Closed,z-p42-chat-e2ee-ig.facebook.com,320,0,4,0,2026-01-04T08:14:13.155-08:00,2026-01-04T08:14:20.280-08:00
6,42.3.40.128,5222,253.0.0.2,49644,10422,Instagram,com.instagram.android,TCP,Closed,,88,0,2,0,2026-01-04T08:14:13.293-08:00,2026-01-04T08:15:19.731-08:00
6,42.3.40.128,443,253.0.0.2,58510,10422,Instagram,com.instagram.android,TLS,Closed,,135,0,3,0,2026-01-04T08:14:13.354-08:00,2026-01-04T08:15:13.350-08:00
6,42.3.40.128,443,253.0.0.2,41828,10422,Instagram,com.instagram.android,TLS,Closed,,135,0,3,0,2026-01-04T08:14:13.354-08:00,2026-01-04T08:15:13.360-08:00
6,42.3.40.128,443,253.0.0.2,58518,10422,Instagram,com.instagram.android,TLS,Closed,,135,0,3,0,2026-01-04T08:14:13.354-08:00,2026-01-04T08:15:13.365-08:00
6,42.3.40.128,443,253.0.0.2,34678,10422,Instagram,com.instagram.android,TLS,Closed,,88,0,2,0,2026-01-04T08:14:13.355-08:00,2026-01-04T08:15:19.731-08:00
6,10.215.173.1,58724,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:14:13.395-08:00,2026-01-04T08:14:13.439-08:00
6,10.215.173.1,58738,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:14:13.595-08:00,2026-01-04T08:14:13.646-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48044,2a03:2880:f36c:90:face:b00c:0:8e,443,10345,Facebook,com.facebook.katana,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:14:13.726-08:00,2026-01-04T08:14:13.726-08:00
6,42.3.40.128,443,253.0.0.2,48044,10345,Facebook,com.facebook.katana,TLS,Closed,,135,0,3,0,2026-01-04T08:14:13.757-08:00,2026-01-04T08:15:13.830-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48050,2a03:2880:f36c:90:face:b00c:0:8e,443,10422,Instagram,com.instagram.android,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:14:13.767-08:00,2026-01-04T08:14:13.767-08:00
6,42.3.40.128,443,253.0.0.2,48050,10422,Instagram,com.instagram.android,TLS,Closed,,135,0,3,0,2026-01-04T08:14:13.787-08:00,2026-01-04T08:15:13.832-08:00
6,10.215.173.1,47302,57.144.216.144,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,edge-mqtt.facebook.com,1688,1835,7,6,2026-01-04T08:14:13.801-08:00,2026-01-04T08:14:13.847-08:00
6,10.215.173.1,58748,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:14:13.824-08:00,2026-01-04T08:14:13.879-08:00
6,10.215.173.1,47306,57.144.216.144,443,10422,Instagram,com.instagram.android,HTTPS,Closed,edge-mqtt.facebook.com,485,1795,6,5,2026-01-04T08:14:13.843-08:00,2026-01-04T08:14:13.896-08:00
6,10.215.173.1,34232,57.144.216.141,443,10422,Instagram,com.instagram.android,HTTPS,Closed,web.facebook.com,1717,9596,10,10,2026-01-04T08:14:13.932-08:00,2026-01-04T08:15:14.637-08:00
6,10.215.173.1,34246,57.144.216.141,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,web.facebook.com,708,1798,6,5,2026-01-04T08:14:14.765-08:00,2026-01-04T08:14:14.827-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48058,2a03:2880:f36c:90:face:b00c:0:8e,443,10345,Facebook,com.facebook.katana,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:14:14.860-08:00,2026-01-04T08:14:14.860-08:00
6,42.3.40.128,443,253.0.0.2,48058,10345,Facebook,com.facebook.katana,TLS,Closed,,88,0,2,0,2026-01-04T08:14:14.874-08:00,2026-01-04T08:15:14.637-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48068,2a03:2880:f36c:90:face:b00c:0:8e,443,10422,Instagram,com.instagram.android,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:14:14.906-08:00,2026-01-04T08:14:14.906-08:00
6,42.3.40.128,443,253.0.0.2,48068,10422,Instagram,com.instagram.android,TLS,Closed,,88,0,2,0,2026-01-04T08:14:14.921-08:00,2026-01-04T08:15:14.637-08:00
